,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
177,2017-11-25,0.00014612627248297567,-0.0034734532963167377,0.002626562681014968,0.00014612627248297567,0.00014612627248297567,-0.0004248793297874026,-0.0004248793297874026,-0.0004248793297874026,-9.628825886959127e-05,-9.628825886959127e-05,-9.628825886959127e-05,-0.0003285910709178114,-0.0003285910709178114,-0.0003285910709178114,0.0,0.0,0.0,-0.0002787530573044269
178,2017-11-26,0.00014595831917735283,-0.003630147683687558,0.002556683451409216,0.00014595831917735283,0.00014595831917735283,-0.0005465568591612865,-0.0005465568591612865,-0.0005465568591612865,-0.000225781707859486,-0.000225781707859486,-0.000225781707859486,-0.00032077515130180066,-0.00032077515130180066,-0.00032077515130180066,0.0,0.0,0.0,-0.0004005985399839337
179,2017-11-27,0.00014579036587172997,-0.0032795130883327803,0.0029043091807292873,0.00014579036587172997,0.00014579036587172997,-0.0003758160803571518,-0.0003758160803571518,-0.0003758160803571518,-6.402097037169402e-05,-6.402097037169402e-05,-6.402097037169402e-05,-0.00031179510998545777,-0.00031179510998545777,-0.00031179510998545777,0.0,0.0,0.0,-0.00023002571448542186
180,2017-11-28,0.00014562241256610713,-0.0034160756004468443,0.0027330559824238062,0.00014562241256610713,0.00014562241256610713,-0.00038537245672826657,-0.00038537245672826657,-0.00038537245672826657,-8.364166702525974e-05,-8.364166702525974e-05,-8.364166702525974e-05,-0.00030173078970300687,-0.00030173078970300687,-0.00030173078970300687,0.0,0.0,0.0,-0.00023975004416215944
181,2017-11-29,0.0001454544592604843,-0.003470739351339056,0.003141227600126093,0.0001454544592604843,0.0001454544592604843,-0.00033137498157864964,-0.00033137498157864964,-0.00033137498157864964,-4.073990423729531e-05,-4.073990423729531e-05,-4.073990423729531e-05,-0.00029063507734135427,-0.00029063507734135427,-0.00029063507734135427,0.0,0.0,0.0,-0.00018592052231816534
182,2017-11-30,0.00014525358791030253,-0.0031758357740268263,0.0034492430446561575,0.00014525358791030253,0.00014525358791030253,-3.936353891815041e-05,-3.936353891815041e-05,-3.936353891815041e-05,0.00023917369808788646,0.00023917369808788646,0.00023917369808788646,-0.0002785372370060369,-0.0002785372370060369,-0.0002785372370060369,0.0,0.0,0.0,0.00010589004899215211
183,2017-12-01,0.0001450527165601208,-0.0028125115171835227,0.0033056085651199866,0.0001450527165601208,0.0001450527165601208,5.851394555487507e-06,5.851394555487507e-06,5.851394555487507e-06,0.0002712988102755773,0.0002712988102755773,0.0002712988102755773,-0.0002654474157200898,-0.0002654474157200898,-0.0002654474157200898,0.0,0.0,0.0,0.0001509041111156083
184,2017-12-02,0.000144851845209939,-0.0035044940930547257,0.0027726308350886127,0.000144851845209939,0.000144851845209939,-0.0003476503507644385,-0.0003476503507644385,-0.0003476503507644385,-9.628825886987738e-05,-9.628825886987738e-05,-9.628825886987738e-05,-0.0002513620918945611,-0.0002513620918945611,-0.0002513620918945611,0.0,0.0,0.0,-0.00020279850555449951
185,2017-12-03,0.0001446509738597573,-0.0034353049186904767,0.002868610781942533,0.0001446509738597573,0.0001446509738597573,-0.0004620519162714751,-0.0004620519162714751,-0.0004620519162714751,-0.0002257817078596547,-0.0002257817078596547,-0.0002257817078596547,-0.00023627020841182045,-0.00023627020841182045,-0.00023627020841182045,0.0,0.0,0.0,-0.0003174009424117178
186,2017-12-04,0.0001444501025095755,-0.0031825428182360727,0.0028677615780868977,0.0001444501025095755,0.0001444501025095755,-0.0002841806835526347,-0.0002841806835526347,-0.0002841806835526347,-6.402097037163375e-05,-6.402097037163375e-05,-6.402097037163375e-05,-0.00022015971318100098,-0.00022015971318100098,-0.00022015971318100098,0.0,0.0,0.0,-0.00013973058104305923
187,2017-12-05,0.00014424923115939376,-0.003213026845532235,0.0027998231846344413,0.00014424923115939376,0.00014424923115939376,-0.00028666588784091767,-0.00028666588784091767,-0.00028666588784091767,-8.364166702531906e-05,-8.364166702531906e-05,-8.364166702531906e-05,-0.00020302422081559855,-0.00020302422081559855,-0.00020302422081559855,0.0,0.0,0.0,-0.0001424166566815239
188,2017-12-06,0.000144048359809212,-0.003167010915592958,0.002906150676629706,0.000144048359809212,0.000144048359809212,-0.00022560941397271674,-0.00022560941397271674,-0.00022560941397271674,-4.0739904237552596e-05,-4.0739904237552596e-05,-4.0739904237552596e-05,-0.00018486950973516415,-0.00018486950973516415,-0.00018486950973516415,0.0,0.0,0.0,-8.156105416350475e-05
189,2017-12-07,0.00014384748845903026,-0.00273968599466644,0.003211741023134024,0.00014384748845903026,0.00014384748845903026,7.345411872155104e-05,7.345411872155104e-05,7.345411872155104e-05,0.00023917369808808747,0.00023917369808808747,0.00023917369808808747,-0.00016571957936653643,-0.00016571957936653643,-0.00016571957936653643,0.0,0.0,0.0,0.0002173016071805813
190,2017-12-08,0.0001436466171088485,-0.0026785861606896054,0.0032191840007322957,0.0001436466171088485,0.0001436466171088485,0.00012567679860448023,0.00012567679860448023,0.00012567679860448023,0.0002712988102754257,0.0002712988102754257,0.0002712988102754257,-0.00014562201167094547,-0.00014562201167094547,-0.00014562201167094547,0.0,0.0,0.0,0.0002693234157133287
191,2017-12-09,0.00014344574575866675,-0.003238114092477141,0.0030366253513047256,0.00014344574575866675,0.00014344574575866675,-0.0002209406680934447,-0.0002209406680934447,-0.0002209406680934447,-9.628825887007843e-05,-9.628825887007843e-05,-9.628825887007843e-05,-0.00012465240922336624,-0.00012465240922336624,-0.00012465240922336624,0.0,0.0,0.0,-7.749492233477794e-05
192,2017-12-10,0.000143244874408485,-0.003279591991234475,0.0028285665726938405,0.000143244874408485,0.000143244874408485,-0.0003286994252988873,-0.0003286994252988873,-0.0003286994252988873,-0.0002257817078595557,-0.0002257817078595557,-0.0002257817078595557,-0.00010291771743933162,-0.00010291771743933162,-0.00010291771743933162,0.0,0.0,0.0,-0.00018545455089040232
193,2017-12-11,0.00014304400305830325,-0.003151358128579524,0.0031042517142088485,0.00014304400305830325,0.00014304400305830325,-0.00014457925044347687,-0.00014457925044347687,-0.00014457925044347687,-6.402097037177009e-05,-6.402097037177009e-05,-6.402097037177009e-05,-8.055828007170676e-05,-8.055828007170676e-05,-8.055828007170676e-05,0.0,0.0,0.0,-1.5352473851736167e-06
194,2017-12-12,0.00014284313170812146,-0.0030761290407473074,0.0029660283480263646,0.00014284313170812146,0.00014284313170812146,-0.00014139019033848106,-0.00014139019033848106,-0.00014139019033848106,-8.36416670252215e-05,-8.36416670252215e-05,-8.36416670252215e-05,-5.7748523313259585e-05,-5.7748523313259585e-05,-5.7748523313259585e-05,0.0,0.0,0.0,1.4529413696404007e-06
195,2017-12-13,0.00014264226035793972,-0.002950654967627952,0.003151739913222463,0.00014264226035793972,0.00014264226035793972,-7.543611744518772e-05,-7.543611744518772e-05,-7.543611744518772e-05,-4.073990423780127e-05,-4.073990423780127e-05,-4.073990423780127e-05,-3.469621320738644e-05,-3.469621320738644e-05,-3.469621320738644e-05,0.0,0.0,0.0,6.7206142912752e-05
196,2017-12-14,0.00014244138900775796,-0.0026976213890511193,0.00347192106888769,0.00014244138900775796,0.00014244138900775796,0.0002275334161702144,0.0002275334161702144,0.0002275334161702144,0.00023917369808828845,0.00023917369808828845,0.00023917369808828845,-1.1640281918074035e-05,-1.1640281918074035e-05,-1.1640281918074035e-05,0.0,0.0,0.0,0.0003699748051779724
197,2017-12-15,0.00014224051765757622,-0.002741934634170331,0.0035018194306736454,0.00014224051765757622,0.00014224051765757622,0.00028245154119312923,0.00028245154119312923,0.00028245154119312923,0.0002712988102752741,0.0002712988102752741,0.0002712988102752741,1.1152730917855149e-05,1.1152730917855149e-05,1.1152730917855149e-05,0.0,0.0,0.0,0.00042469205885070546
198,2017-12-16,0.00014203964630739446,-0.002965716693007641,0.0030217145188321105,0.00014203964630739446,0.00014203964630739446,-6.289473217082588e-05,-6.289473217082588e-05,-6.289473217082588e-05,-9.628825887036453e-05,-9.628825887036453e-05,-9.628825887036453e-05,3.3393526699538655e-05,3.3393526699538655e-05,3.3393526699538655e-05,0.0,0.0,0.0,7.914491413656858e-05
199,2017-12-17,0.00014183877495721272,-0.0029940153760196434,0.0028576011602235766,0.00014183877495721272,0.00014183877495721272,-0.00017100566211701031,-0.00017100566211701031,-0.00017100566211701031,-0.00022578170785968576,-0.00022578170785968576,-0.00022578170785968576,5.4776045742675434e-05,5.4776045742675434e-05,5.4776045742675434e-05,0.0,0.0,0.0,-2.9166887159797595e-05
200,2017-12-18,0.00014163790360703096,-0.0029439781659501606,0.003135218756573255,0.00014163790360703096,0.00014163790360703096,1.0963463112969226e-05,1.0963463112969226e-05,1.0963463112969226e-05,-6.402097037168267e-05,-6.402097037168267e-05,-6.402097037168267e-05,7.498443348465187e-05,7.498443348465187e-05,7.498443348465187e-05,0.0,0.0,0.0,0.0001526013667200002
201,2017-12-19,0.00014143703225684922,-0.0027213393394707646,0.003111674899917854,0.00014143703225684922,0.00014143703225684922,1.0059092509949201e-05,1.0059092509949201e-05,1.0059092509949201e-05,-8.364166702527049e-05,-8.364166702527049e-05,-8.364166702527049e-05,9.37007595352197e-05,9.37007595352197e-05,9.37007595352197e-05,0.0,0.0,0.0,0.00015149612476679842
202,2017-12-20,0.00014123616090666743,-0.002897113564549129,0.003273286373218934,0.00014123616090666743,0.00014123616090666743,6.987334264899018e-05,6.987334264899018e-05,6.987334264899018e-05,-4.0739904237666254e-05,-4.0739904237666254e-05,-4.0739904237666254e-05,0.00011061324688665646,0.00011061324688665646,0.00011061324688665646,0.0,0.0,0.0,0.0002111095035556576
203,2017-12-21,0.00014103528955648572,-0.00255359251649234,0.003551430157045904,0.00014103528955648572,0.00014103528955648572,0.0003645984475331513,0.0003645984475331513,0.0003645984475331513,0.0002391736980884636,0.0002391736980884636,0.0002391736980884636,0.0001254247494446876,0.0001254247494446876,0.0001254247494446876,0.0,0.0,0.0,0.0005056337370896371
204,2017-12-22,0.00014083441820630392,-0.002133259976808316,0.0036985416035539833,0.00014083441820630392,0.00014083441820630392,0.00040916001577954785,0.00040916001577954785,0.00040916001577954785,0.00027129881027554474,0.00027129881027554474,0.00027129881027554474,0.00013786120550400308,0.00013786120550400308,0.00013786120550400308,0.0,0.0,0.0,0.0005499944339858518
205,2017-12-23,0.0001406335468561222,-0.002855141210132986,0.0032149647015663144,0.0001406335468561222,0.0001406335468561222,5.139153430488675e-05,5.139153430488675e-05,5.139153430488675e-05,-9.628825886991071e-05,-9.628825886991071e-05,-9.628825886991071e-05,0.00014767979317479744,0.00014767979317479744,0.00014767979317479744,0.0,0.0,0.0,0.00019202508116100892
206,2017-12-24,0.00014043267550594042,-0.0030989545761533053,0.0031476723122975956,0.00014043267550594042,0.00014043267550594042,-7.110518678832586e-05,-7.110518678832586e-05,-7.110518678832586e-05,-0.00022578170785962542,-0.00022578170785962542,-0.00022578170785962542,0.00015467652107129955,0.00015467652107129955,0.00015467652107129955,0.0,0.0,0.0,6.932748871761456e-05
207,2017-12-25,0.00014023180415575869,-0.002638667370040157,0.0033231481634949218,0.00014023180415575869,0.00014023180415575869,9.467203314191809e-05,9.467203314191809e-05,9.467203314191809e-05,-6.402097037159518e-05,-6.402097037159518e-05,-6.402097037159518e-05,0.0001586930035135133,0.0001586930035135133,0.0001586930035135133,0.0,0.0,0.0,0.0002349038372976768
208,2017-12-26,0.00014003093280557692,-0.0029922699300516113,0.003420028508730496,0.00014003093280557692,0.00014003093280557692,7.598052650979282e-05,7.598052650979282e-05,7.598052650979282e-05,-8.364166702534013e-05,-8.364166702534013e-05,-8.364166702534013e-05,0.00015962219353513296,0.00015962219353513296,0.00015962219353513296,0.0,0.0,0.0,0.00021601145931536976
209,2017-12-27,0.00013983006145539518,-0.0029404056040391144,0.003428333491064313,0.00013983006145539518,0.00013983006145539518,0.0001166729740661361,0.0001166729740661361,0.0001166729740661361,-4.073990423791495e-05,-4.073990423791495e-05,-4.073990423791495e-05,0.00015741287830405102,0.00015741287830405102,0.00015741287830405102,0.0,0.0,0.0,0.0002565030355215313
210,2017-12-28,0.00013962919010521342,-0.0025458315371631457,0.0034221783335327384,0.00013962919010521342,0.00013962919010521342,0.00039124647723136547,0.00039124647723136547,0.00039124647723136547,0.0002391736980881273,0.0002391736980881273,0.0002391736980881273,0.00015207277914323805,0.00015207277914323805,0.00015207277914323805,0.0,0.0,0.0,0.0005308756673365789
211,2017-12-29,0.00013942831875503168,-0.002364048335024899,0.0038143970452821615,0.00013942831875503168,0.00013942831875503168,0.00041496895121265995,0.00041496895121265995,0.00041496895121265995,0.00027129881027539317,0.00027129881027539317,0.00027129881027539317,0.00014367014093726683,0.00014367014093726683,0.00014367014093726683,0.0,0.0,0.0,0.0005543972699676916
212,2017-12-30,0.00013922744740484992,-0.0029366606778532104,0.0031519760379575363,0.00013922744740484994,0.00013922744740484994,3.6045483096489046e-05,3.6045483096489046e-05,3.6045483096489046e-05,-9.628825886949941e-05,-9.628825886949941e-05,-9.628825886949941e-05,0.00013233374196598845,0.00013233374196598845,0.00013233374196598845,0.0,0.0,0.0,0.00017527293050133896
213,2017-12-31,0.00013902657605466815,-0.00312102290888939,0.003136182984939234,0.00013902657605466815,0.00013902657605466815,-0.00010753040423102696,-0.00010753040423102696,-0.00010753040423102696,-0.00022578170785956508,-0.00022578170785956508,-0.00022578170785956508,0.00011825130362853814,0.00011825130362853814,0.00011825130362853814,0.0,0.0,0.0,3.1496171823641196e-05
214,2018-01-01,0.00013882570470448642,-0.0030846983460098417,0.00316852668861791,0.00013882570470448642,0.00013882570470448642,3.7645358184655184e-05,3.7645358184655184e-05,3.7645358184655184e-05,-6.402097037153492e-05,-6.402097037153492e-05,-6.402097037153492e-05,0.00010166632855619013,0.00010166632855619013,0.00010166632855619013,0.0,0.0,0.0,0.0001764710628891416
215,2018-01-02,0.00013862483335430465,-0.002855930451748678,0.0033527897868840736,0.00013862483335430465,0.00013862483335430465,-7.68223304805338e-07,-7.68223304805338e-07,-7.68223304805338e-07,-8.364166702523224e-05,-8.364166702523224e-05,-8.364166702523224e-05,8.287344372042692e-05,8.287344372042692e-05,8.287344372042692e-05,0.0,0.0,0.0,0.0001378566100494993
216,2018-01-03,0.00013842396200412289,-0.002980092347620839,0.0031652294054873658,0.00013842396200412289,0.00013842396200412289,2.147246654174554e-05,2.147246654174554e-05,2.147246654174554e-05,-4.0739904237771314e-05,-4.0739904237771314e-05,-4.0739904237771314e-05,6.221237077951684e-05,6.221237077951684e-05,6.221237077951684e-05,0.0,0.0,0.0,0.00015989642854586842
217,2018-01-04,0.00013822309065394115,-0.002452854914262454,0.0036400160400940048,0.00013822309065394115,0.00013822309065394115,0.00027923438575040975,0.00027923438575040975,0.00027923438575040975,0.0002391736980883283,0.0002391736980883283,0.0002391736980883283,4.0060687662081445e-05,4.0060687662081445e-05,4.0060687662081445e-05,0.0,0.0,0.0,0.0004174574764043509
218,2018-01-05,0.00013802219456108376,-0.002485551850629239,0.0033742679564860065,0.00013802219456108378,0.00013802219456108378,0.00028812439220978755,0.00028812439220978755,0.00028812439220978755,0.0002712988102752037,0.0002712988102752037,0.0002712988102752037,1.6825581934583884e-05,1.6825581934583884e-05,1.6825581934583884e-05,0.0,0.0,0.0,0.00042614658677087133
219,2018-01-06,0.00013782129846822636,-0.003106872248132777,0.0030897857575159777,0.00013782129846822636,0.00013782129846822636,-0.00010335343214950169,-0.00010335343214950169,-0.00010335343214950169,-9.628825886970047e-05,-9.628825886970047e-05,-9.628825886970047e-05,-7.065173279801217e-06,-7.065173279801217e-06,-7.065173279801217e-06,0.0,0.0,0.0,3.446786631872468e-05
220,2018-01-07,0.000137620402375369,-0.003420732302501705,0.0027391795776654246,0.000137620402375369,0.000137620402375369,-0.0002569544749636147,-0.0002569544749636147,-0.0002569544749636147,-0.0002257817078596565,-0.0002257817078596565,-0.0002257817078596565,-3.1172767103958235e-05,-3.1172767103958235e-05,-3.1172767103958235e-05,0.0,0.0,0.0,-0.00011933407258824571
221,2018-01-08,0.00013741950628251164,-0.003015215614180989,0.0031780409688481597,0.00013741950628251164,0.00013741950628251164,-0.00011907812407495014,-0.00011907812407495014,-0.00011907812407495014,-6.402097037164407e-05,-6.402097037164407e-05,-6.402097037164407e-05,-5.505715370330605e-05,-5.505715370330605e-05,-5.505715370330605e-05,0.0,0.0,0.0,1.834138220756149e-05
222,2018-01-09,0.00013721861018965424,-0.0029120711526062545,0.0031200268669741432,0.00013721861018965424,0.00013721861018965424,-0.00016192850176265352,-0.00016192850176265352,-0.00016192850176265352,-8.364166702528126e-05,-8.364166702528126e-05,-8.364166702528126e-05,-7.828683473737227e-05,-7.828683473737227e-05,-7.828683473737227e-05,0.0,0.0,0.0,-2.4709891572999277e-05
223,2018-01-10,0.00013701771409679688,-0.0031867715702310184,0.003090282933820156,0.00013701771409679688,0.00013701771409679688,-0.00014118825232793252,-0.00014118825232793252,-0.00014118825232793252,-4.0739904237627684e-05,-4.0739904237627684e-05,-4.0739904237627684e-05,-0.00010044834809030481,-0.00010044834809030481,-0.00010044834809030481,0.0,0.0,0.0,-4.170538231135641e-06
224,2018-01-11,0.00013681681800393946,-0.002852460328375193,0.0032301602619922575,0.00013681681800393949,0.00013681681800393949,0.00011801849815936807,0.00011801849815936807,0.00011801849815936807,0.0002391736980885293,0.0002391736980885293,0.0002391736980885293,-0.00012115519992916123,-0.00012115519992916123,-0.00012115519992916123,0.0,0.0,0.0,0.0002548353161633075
225,2018-01-12,0.0001366159219110821,-0.002795083135458763,0.0034801398556049004,0.0001366159219110821,0.0001366159219110821,0.00013124281460666232,0.00013124281460666232,0.00013124281460666232,0.00027129881027501413,0.00027129881027501413,0.00027129881027501413,-0.00014005599566835184,-0.00014005599566835184,-0.00014005599566835184,0.0,0.0,0.0,0.0002678587365177444
226,2018-01-13,0.00013641502581822473,-0.002994140352461369,0.002976306155055395,0.00013641502581822473,0.00013641502581822473,-0.0002531298102947077,-0.0002531298102947077,-0.0002531298102947077,-9.628825886928915e-05,-9.628825886928915e-05,-9.628825886928915e-05,-0.00015684155142541847,-0.00015684155142541847,-0.00015684155142541847,0.0,0.0,0.0,-0.00011671478447648295
227,2018-01-14,0.00013621412972536734,-0.0032996409211471915,0.002549637809569437,0.00013621412972536734,0.00013621412972536734,-0.0003970325080376593,-0.0003970325080376593,-0.0003970325080376593,-0.00022578170785959612,-0.00022578170785959612,-0.00022578170785959612,-0.0001712508001780632,-0.0001712508001780632,-0.0001712508001780632,0.0,0.0,0.0,-0.000260818378312292
228,2018-01-15,0.00013601323363250997,-0.003356665015134631,0.0028783477540483705,0.00013601323363250997,0.00013601323363250997,-0.0002470963153936352,-0.0002470963153936352,-0.0002470963153936352,-6.402097037158383e-05,-6.402097037158383e-05,-6.402097037158383e-05,-0.0001830753450220514,-0.0001830753450220514,-0.0001830753450220514,0.0,0.0,0.0,-0.00011108308176112521
229,2018-01-16,0.00013581233753965258,-0.003404937876665161,0.0029662004082011495,0.00013581233753965258,0.00013581233753965258,-0.00027580422146087713,-0.00027580422146087713,-0.00027580422146087713,-8.36416670251837e-05,-8.36416670251837e-05,-8.36416670251837e-05,-0.0001921625544356935,-0.0001921625544356935,-0.0001921625544356935,0.0,0.0,0.0,-0.00013999188392122455
230,2018-01-17,0.0001356114414467952,-0.003378824969370113,0.0027641832407122847,0.0001356114414467952,0.0001356114414467952,-0.0002391570441534184,-0.0002391570441534184,-0.0002391570441534184,-4.073990423748404e-05,-4.073990423748404e-05,-4.073990423748404e-05,-0.0001984171399159344,-0.0001984171399159344,-0.0001984171399159344,0.0,0.0,0.0,-0.00010354560270662322
231,2018-01-18,0.00013541054535393782,-0.002930400706527407,0.003172945483139374,0.00013541054535393782,0.00013541054535393782,3.737249476900861e-05,3.737249476900861e-05,3.737249476900861e-05,0.00023917369808816724,0.00023917369808816724,0.00023917369808816724,-0.00020180120331915862,-0.00020180120331915862,-0.00020180120331915862,0.0,0.0,0.0,0.00017278304012294644
232,2018-01-19,0.00013520964926108043,-0.0027356574588506023,0.003287598133732306,0.00013520964926108043,0.00013520964926108043,6.896602208813414e-05,6.896602208813414e-05,6.896602208813414e-05,0.00027129881027532275,0.00027129881027532275,0.00027129881027532275,-0.00020233278818718856,-0.00020233278818718856,-0.00020233278818718856,0.0,0.0,0.0,0.00020417567134921457
233,2018-01-20,0.00013500875316822307,-0.0032378016733748865,0.0031585163686691517,0.00013500875316822307,0.00013500875316822307,-0.00029637127367575195,-0.00029637127367575195,-0.00029637127367575195,-9.628825886957527e-05,-9.628825886957527e-05,-9.628825886957527e-05,-0.00020008301480617667,-0.00020008301480617667,-0.00020008301480617667,0.0,0.0,0.0,-0.0001613625205075289
234,2018-01-21,0.00013480785707536567,-0.00345949530320589,0.0028229064131054587,0.00013480785707536567,0.00013480785707536567,-0.0004209536291238438,-0.0004209536291238438,-0.0004209536291238438,-0.00022578170785953584,-0.00022578170785953584,-0.00022578170785953584,-0.00019517192126430796,-0.00019517192126430796,-0.00019517192126430796,0.0,0.0,0.0,-0.0002861457720484781
235,2018-01-22,0.0001346069609825083,-0.003237855479197956,0.003037850906575901,0.0001346069609825083,0.0001346069609825083,-0.00025178414138354996,-0.00025178414138354996,-0.00025178414138354996,-6.402097037149636e-05,-6.402097037149636e-05,-6.402097037149636e-05,-0.00018776317101205358,-0.00018776317101205358,-0.00018776317101205358,0.0,0.0,0.0,-0.00011717718040104165
236,2018-01-23,0.00013440606488965094,-0.003034273558896579,0.0027743584530534678,0.00013440606488965094,0.00013440606488965094,-0.00026169948720739065,-0.00026169948720739065,-0.00026169948720739065,-8.364166702508613e-05,-8.364166702508613e-05,-8.364166702508613e-05,-0.00017805782018230455,-0.00017805782018230455,-0.00017805782018230455,0.0,0.0,0.0,-0.0001272934223177397
237,2018-01-24,0.00013420516879679355,-0.003298881503124336,0.003215495539810794,0.00013420516879679355,0.00013420516879679355,-0.00020702726840250363,-0.00020702726840250363,-0.00020702726840250363,-4.073990423773272e-05,-4.073990423773272e-05,-4.073990423773272e-05,-0.00016628736416477092,-0.00016628736416477092,-0.00016628736416477092,0.0,0.0,0.0,-7.282209960571007e-05
238,2018-01-25,0.00013400427270393616,-0.00272072853000649,0.002914397463518981,0.00013400427270393616,0.00013400427270393616,8.646739624194073e-05,8.646739624194073e-05,8.646739624194073e-05,0.00023917369808839403,0.00023917369808839403,0.00023917369808839403,-0.0001527063018464533,-0.0001527063018464533,-0.0001527063018464533,0.0,0.0,0.0,0.0002204716689458769
239,2018-01-26,0.0001338033766110788,-0.0027868320158980654,0.0033953503832720756,0.0001338033766110788,0.0001338033766110788,0.00013371434333637685,0.00013371434333637685,0.00013371434333637685,0.0002712988102756692,0.0002712988102756692,0.0002712988102756692,-0.00013758446693929233,-0.00013758446693929233,-0.00013758446693929233,0.0,0.0,0.0,0.00026751771994745565
240,2018-01-27,0.0001336024805182214,-0.003322614640532471,0.0030059373733759137,0.0001336024805182214,0.0001336024805182214,-0.0002174876374734204,-0.0002174876374734204,-0.0002174876374734204,-9.628825886977632e-05,-9.628825886977632e-05,-9.628825886977632e-05,-0.00012119937860364403,-0.00012119937860364403,-0.00012119937860364403,0.0,0.0,0.0,-8.388515695519899e-05
241,2018-01-28,0.00013340158442536404,-0.0032720377594514342,0.0027729714820130306,0.00013340158442536404,0.00013340158442536404,-0.00032961056593438755,-0.00032961056593438755,-0.00032961056593438755,-0.00022578170785947542,-0.00022578170785947542,-0.00022578170785947542,-0.00010382885807491205,-0.00010382885807491205,-0.00010382885807491205,0.0,0.0,0.0,-0.00019620898150902351
242,2018-01-29,0.00013320068833250665,-0.003142593257565514,0.002933603252231432,0.00013320068833250665,0.00013320068833250665,-0.00014976511480199162,-0.00014976511480199162,-0.00014976511480199162,-6.402097037163268e-05,-6.402097037163268e-05,-6.402097037163268e-05,-8.574414443035889e-05,-8.574414443035889e-05,-8.574414443035889e-05,0.0,0.0,0.0,-1.656442646948497e-05
243,2018-01-30,0.00013299979223964925,-0.003002117372231344,0.0028504363098560918,0.00013299979223964925,0.00013299979223964925,-0.00015084538847353292,-0.00015084538847353292,-0.00015084538847353292,-8.364166702514545e-05,-8.364166702514545e-05,-8.364166702514545e-05,-6.720372144838748e-05,-6.720372144838748e-05,-6.720372144838748e-05,0.0,0.0,0.0,-1.7845596233883666e-05
244,2018-01-31,0.0001327988961467919,-0.003084135540880307,0.0031195496654879353,0.0001327988961467919,0.0001327988961467919,-8.918794367834253e-05,-8.918794367834253e-05,-8.918794367834253e-05,-4.0739904237580474e-05,-4.0739904237580474e-05,-4.0739904237580474e-05,-4.8448039440762065e-05,-4.8448039440762065e-05,-4.8448039440762065e-05,0.0,0.0,0.0,4.3610952468449364e-05
245,2018-02-01,0.0001325980000539345,-0.0027244811267512128,0.0033959488216266254,0.0001325980000539345,0.0001325980000539345,0.00020947841618549422,0.00020947841618549422,0.00020947841618549422,0.00023917369808856918,0.00023917369808856918,0.00023917369808856918,-2.9695281903074973e-05,-2.9695281903074973e-05,-2.9695281903074973e-05,0.0,0.0,0.0,0.00034207641623942874
246,2018-02-02,0.00013239710396107713,-0.0027738691982925313,0.00361704155791363,0.00013239710396107713,0.00013239710396107713,0.0002601605223021082,0.0002601605223021082,0.0002601605223021082,0.00027129881027547964,0.00027129881027547964,0.00027129881027547964,-1.1138287973371456e-05,-1.1138287973371456e-05,-1.1138287973371456e-05,0.0,0.0,0.0,0.00039255762626318533
247,2018-02-03,0.00013219620786821977,-0.0029840404053996955,0.0033468789895597507,0.00013219620786821977,0.00013219620786821977,-8.923095814888148e-05,-8.923095814888148e-05,-8.923095814888148e-05,-9.628825886936506e-05,-9.628825886936506e-05,-9.628825886936506e-05,7.057300720483555e-06,7.057300720483555e-06,7.057300720483555e-06,0.0,0.0,0.0,4.2965249719338286e-05
248,2018-02-04,0.00013199531177536235,-0.003156807286887128,0.0029672145641581353,0.00013199531177536235,0.00013199531177536235,-0.0002010280630797009,-0.0002010280630797009,-0.0002010280630797009,-0.0002257817078595668,-0.0002257817078595668,-0.0002257817078595668,2.475364477986591e-05,2.475364477986591e-05,2.475364477986591e-05,0.0,0.0,0.0,-6.903275130433855e-05
249,2018-02-05,0.00013179441568250498,-0.0029651145175114365,0.0033903384171755585,0.00013179441568250498,0.00013179441568250498,-2.2180885882923467e-05,-2.2180885882923467e-05,-2.2180885882923467e-05,-6.40209703715452e-05,-6.40209703715452e-05,-6.40209703715452e-05,4.184008448862174e-05,4.184008448862174e-05,4.184008448862174e-05,0.0,0.0,0.0,0.00010961352979958152
250,2018-02-06,0.0001315935195896476,-0.002920230384532782,0.003117091992254327,0.0001315935195896476,0.0001315935195896476,-2.5410311488145626e-05,-2.5410311488145626e-05,-2.5410311488145626e-05,-8.364166702519447e-05,-8.364166702519447e-05,-8.364166702519447e-05,5.823135553704884e-05,5.823135553704884e-05,5.823135553704884e-05,0.0,0.0,0.0,0.00010618320810150197
251,2018-02-07,0.00013139262349679023,-0.0029049921135891584,0.0032467829435381267,0.00013139262349679023,0.00013139262349679023,3.312484638028624e-05,3.312484638028624e-05,3.312484638028624e-05,-4.073990423744545e-05,-4.073990423744545e-05,-4.073990423744545e-05,7.386475061773168e-05,7.386475061773168e-05,7.386475061773168e-05,0.0,0.0,0.0,0.00016451746987707647
252,2018-02-08,0.00013119172740393286,-0.00267869477912877,0.0034712306577826734,0.00013119172740393286,0.00013119172740393286,0.0003278700709276398,0.0003278700709276398,0.0003278700709276398,0.0002391736980887701,0.0002391736980887701,0.0002391736980887701,8.869637283886971e-05,8.869637283886971e-05,8.869637283886971e-05,0.0,0.0,0.0,0.0004590617983315727
